coin,epoch,gamma,theta,curr_power,cumsum_realized,simple_fixed,baseline_fixed,baseline_fixed_walk,simple_moving,baseline_moving,simple_fixed_pct,baseline_fixed_pct,baseline_fixed_walk_pct,simple_moving_pct,baseline_moving_pct,date
FIL,41920001,0.9340000000000002,22845238.275663756,5.851196934588542e+24,1.5324847383031415e+31,326705750.88862795,762313418.7401317,707463530.5493845,417724890.9596832,682275109.0403168,99.30862495358174,99.30862495358174,95.7903772837219,100.0,100.0,2060-08-01
FIL,41940001,0.9340000000000002,22856853.736652907,5.915227565633412e+24,1.5442862713159915e+31,326712983.5494477,762330294.9487112,707543308.2484502,417724890.9596832,682275109.0403168,99.31082346278708,99.31082346278707,95.80117916334162,100.0,100.0,2060-08-01
FIL,41960001,0.9340000000000002,22868495.140508074,5.973154817415746e+24,1.5561984630806478e+31,326720200.33066016,762347134.1048735,707623162.0157481,417724890.9596832,682275109.0403168,99.31301714507413,99.31301714507411,95.8119913425801,100.0,100.0,2060-08-01
FIL,41980001,0.9340000000000002,22880151.04696313,6.03280993249074e+24,1.5682186672220068e+31,326727401.2671295,762363936.2899687,707703012.9755368,417724890.9596832,682275109.0403168,99.31520601104053,99.31520601104053,95.82280314168258,100.0,100.0,2060-09-01
FIL,42000001,0.9340000000000002,22891850.51107906,6.077157297885511e+24,1.5803610584521905e+31,326734586.3936436,762380701.5851682,707783059.541414,417724890.9596832,682275109.0403168,99.31739007126075,99.31739007126073,95.83364142579835,100.0,100.0,2060-09-01
FIL,42020001,0.9340000000000002,22903563.21842725,6.137735705127744e+24,1.5926272254600457e+31,326741755.7449138,762397430.0714655,707863093.6881789,417724890.9596832,682275109.0403168,99.31956933628598,99.31956933628598,95.84447802836956,100.0,100.0,2060-09-01
FIL,42040001,0.9340000000000002,22915275.290715825,6.205825913924873e+24,1.6049948659618954e+31,326748909.35557544,762414121.8296759,707943020.5501791,417724890.9596832,682275109.0403168,99.3217438166443,99.3217438166443,95.85530010461166,100.0,100.0,2060-09-01
FIL,42060001,0.9400000000000002,22927015.680520773,6.232904076083012e+24,1.6174469335293293e+31,326756047.26018757,762430776.9404376,708023037.4766269,417724890.9596832,682275109.0403168,99.32391352284064,99.32391352284064,95.86613437555643,100.0,100.0,2060-10-01
FIL,42080001,0.9400000000000002,22938706.27395892,6.282080776096319e+24,1.629964345827917e+31,326763169.4932335,762447395.4842113,708102612.4952946,417724890.9596832,682275109.0403168,99.32607846535684,99.32607846535684,95.87690881230317,100.0,100.0,2060-10-01
FIL,42100001,0.9400000000000002,22950420.186058667,6.339538619955632e+24,1.6426116827242254e+31,326770276.0891208,762463977.5412817,708182243.7626423,417724890.9596832,682275109.0403168,99.3282386546518,99.32823865465178,95.8876908651065,100.0,100.0,2060-10-01
FIL,42120001,0.9400000000000002,22962155.99284684,6.398804743147068e+24,1.655382254921447e+31,326777367.0821815,762480523.1917567,708261921.13695,417724890.9596832,682275109.0403168,99.33039410116139,99.33039410116137,95.8984791607802,100.0,100.0,2060-10-01
FIL,42140001,0.9400000000000002,22973922.44966196,6.460182212243686e+24,1.6682872711989047e+31,326784442.50667226,762497032.5155685,708341703.5027581,417724890.9596832,682275109.0403168,99.33254481529859,99.33254481529859,95.9092816722756,100.0,100.0,2060-11-01
FIL,42160001,0.9400000000000002,22985687.134722535,6.541548070083371e+24,1.6813103560710716e+31,326791502.39677453,762513505.5924739,708421370.7779924,417724890.9596832,682275109.0403168,99.33469080745351,99.33469080745353,95.92006860053738,100.0,100.0,2060-11-01
FIL,42180001,0.9400000000000002,22997523.060763884,6.589928322133428e+24,1.6944805282263216e+31,326798546.7865947,762529942.5020542,708501416.6050644,417724890.9596832,682275109.0403168,99.3368320879935,99.3368320879935,95.93090678461913,100.0,100.0,2060-11-01
FIL,42200001,0.9400000000000002,23009347.313134246,6.637881979177647e+24,1.7077399886064385e+31,326805575.7101643,762546343.3237165,708581279.5862073,417724890.9596832,682275109.0403168,99.33896866726309,99.33896866726307,95.9417202114098,100.0,100.0,2060-11-01
FIL,42220001,0.9400000000000002,23021127.890663665,6.622374553402238e+24,1.7209900252499655e+31,326812589.2014401,762562708.1366934,708660744.4426355,417724890.9596832,682275109.0403168,99.34110055558408,99.34110055558408,95.95247973221811,100.0,100.0,2060-11-01
FIL,42240001,0.9400000000000002,23032837.987348452,6.667520496108734e+24,1.7343238694752768e+31,326819587.2943043,762579037.0200433,708739631.983915,417724890.9596832,682275109.0403168,99.34322776325567,99.34322776325567,95.96316108470603,100.0,100.0,2060-12-01
FIL,42260001,0.9400000000000002,23044512.964307003,6.716425890231885e+24,1.7477241609226997e+31,326826570.0225649,762595330.0526513,708818181.933424,417724890.9596832,682275109.0403168,99.34535030055443,99.34535030055443,95.97379672735639,100.0,100.0,2060-12-01
FIL,42280001,0.9400000000000002,23056182.925111923,6.78672987601952e+24,1.7612432278696035e+31,326833537.4199554,762611587.3132291,708896597.4796431,417724890.9596832,682275109.0403168,99.34746817773436,99.34746817773434,95.98441417183639,100.0,100.0,2060-12-01
FIL,42300001,0.9400000000000002,23067886.648921963,6.848412545604293e+24,1.7748969225478948e+31,326840489.52013534,762627808.8803157,708975138.9540544,417724890.9596832,682275109.0403168,99.34958140502691,99.3495814050269,95.99504866696074,100.0,100.0,2060-12-01
FIL,42320001,0.9400000000000002,23079602.5161912,6.921931465273755e+24,1.7886820195236513e+31,326847426.35669047,762643994.8322777,709053660.8076551,417724890.9596832,682275109.0403168,99.35168999264113,99.35168999264113,96.00568050543245,100.0,100.0,2061-01-01
FIL,42340001,0.9400000000000002,23091366.6720513,6.972992750181229e+24,1.8026081685848847e+31,326854347.9631327,762660145.2473094,709132404.6391985,417724890.9596832,682275109.0403168,99.35379395076362,99.3537939507636,96.01634239965964,100.0,100.0,2061-01-01
FIL,42360001,0.9400000000000002,23103149.6002592,7.009653996071051e+24,1.8166503669774015e+31,326861254.3729003,762676260.203434,709211172.1420667,417724890.9596832,682275109.0403168,99.35589328955862,99.35589328955862,96.02700749897801,100.0,100.0,2061-01-01
FIL,42380001,0.9400000000000002,23114856.868953515,7.050597053601402e+24,1.830715104240329e+31,326868145.61935824,762692339.7785025,709289332.9178814,417724890.9596832,682275109.0403168,99.35798801916803,99.35798801916803,96.03759044761179,100.0,100.0,2061-01-01
FIL,42400001,0.9400000000000002,23126582.30002069,7.118549178270669e+24,1.8449375374491164e+31,326875021.7357983,762708384.0501958,709367514.2193134,417724890.9596832,682275109.0403168,99.36007814971157,99.36007814971155,96.0481761754088,100.0,100.0,2061-01-01
FIL,42420001,0.9400000000000002,23138323.383879457,7.205652972841411e+24,1.8593080990537093e+31,326881882.7554389,762724393.096024,709445699.007317,417724890.9596832,682275109.0403168,99.36216369128663,99.36216369128663,96.05876237528669,100.0,100.0,2061-02-01
FIL,42440001,0.9400000000000002,23150075.935103886,7.237734967305424e+24,1.8737487627482055e+31,326888728.7114258,762740366.9933267,709523859.1914407,417724890.9596832,682275109.0403168,99.3642446539685,99.36424465396848,96.06934524380567,100.0,100.0,2061-02-01
FIL,42460001,0.9400000000000002,23161806.02496387,7.298970214193656e+24,1.8883028131638586e+31,326895559.6368318,762756305.8192741,709601769.4006138,417724890.9596832,682275109.0403168,99.36632104781032,99.3663210478103,96.0798942657816,100.0,100.0,2061-02-01
FIL,42480001,0.9400000000000002,23173581.594017576,7.4003656590277e+24,1.9030664025643663e+31,326902375.5646573,762772209.6508667,709679880.7240471,417724890.9596832,682275109.0403168,99.36839288284318,99.36839288284315,96.09047051857587,100.0,100.0,2061-02-01
FIL,42500001,0.9400000000000002,23185376.64081599,7.444695274567583e+24,1.9179117527813672e+31,326909176.5278299,762788078.5649363,709758019.9800619,417724890.9596832,682275109.0403168,99.37046016907611,99.3704601690761,96.10105055343436,100.0,100.0,2061-03-01
FIL,42520001,0.9400000000000002,23197155.246655855,7.485374893011226e+24,1.9328481438155304e+31,326915962.55920523,762803912.6381454,709835949.3079535,417724890.9596832,682275109.0403168,99.37252291649621,99.37252291649621,96.1116021640798,100.0,100.0,2061-03-01
FIL,42540001,0.9400000000000002,23208915.31177682,7.52236687062719e+24,1.9478732655700413e+31,326922733.69156677,762819711.9469889,709913655.3952519,417724890.9596832,682275109.0403168,99.37458113506865,99.37458113506864,96.12212354800721,100.0,100.0,2061-03-01
FIL,42560001,0.9400000000000002,23220631.04268746,7.549522723378064e+24,1.9629480636208558e+31,326929489.9576258,762835476.5677934,709990968.742567,417724890.9596832,682275109.0403168,99.37663483473669,99.37663483473668,96.13259175504345,100.0,100.0,2061-03-01
FIL,42580001,0.9400000000000002,23232316.140751816,7.579092293314936e+24,1.978102168755765e+31,326936231.3900219,762851206.5767176,710067980.8507955,417724890.9596832,682275109.0403168,99.37868402542173,99.37868402542172,96.14301917438604,100.0,100.0,2061-04-01
FIL,42600001,0.9400000000000002,23243970.071358144,7.663129908371287e+24,1.9933869167005251e+31,326942958.021323,762866902.0497535,710144689.1080608,417724890.9596832,682275109.0403168,99.38072871702349,99.38072871702347,96.15340545238756,100.0,100.0,2061-04-01
FIL,42620001,0.9400000000000002,23255637.22079095,7.714132073186518e+24,2.0087733299776081e+31,326949669.88402563,762882563.0627263,710221386.0264274,417724890.9596832,682275109.0403168,99.38276891941986,99.38276891941985,96.16379019510515,100.0,100.0,2061-04-01
FIL,42640001,0.9400000000000002,23267321.977145687,7.800005124736107e+24,2.0243364583081686e+31,326956367.01055473,762898189.6912942,710298100.1884928,417724890.9596832,682275109.0403168,99.38480464246709,99.38480464246707,96.17417727261505,100.0,100.0,2061-04-01
FIL,42660001,0.9400000000000002,23279029.18085285,7.82413084546975e+24,2.0399876274168058e+31,326963049.43326426,762913782.0109497,710374862.9931895,417724890.9596832,682275109.0403168,99.38683589599977,99.38683589599975,96.18457093632453,100.0,100.0,2061-05-01
FIL,42690001,0.9400000000000002,23296538.783936657,7.964321418319665e+24,2.0637263320056867e+31,326973045.5682661,762937106.3259541,710489487.3119881,417724890.9596832,682275109.0403168,99.38987441741907,99.38987441741907,96.20009103915596,100.0,100.0,2061-05-01
FIL,42710001,0.9400000000000002,23308271.48794622,8.035723961380576e+24,2.079763589170161e+31,326979691.37250906,762952613.202521,710566170.5963619,417724890.9596832,682275109.0403168,99.39189454005016,99.39189454005015,96.21047393583449,100.0,100.0,2061-05-01
FIL,42730001,0.9400000000000002,23320021.823801342,8.139839229479655e+24,2.095981829664223e+31,326986322.5856126,762968086.033096,710642870.0856305,417724890.9596832,682275109.0403168,99.39391022741808,99.39391022741806,96.22085902665155,100.0,100.0,2061-05-01
FIL,42750001,0.9400000000000002,23331822.16081157,8.212824928100906e+24,2.1123636509003947e+31,326992939.2396122,762983524.8924284,710719796.3405507,417724890.9596832,682275109.0403168,99.3959214892606,99.39592148926059,96.23127482147859,100.0,100.0,2061-06-01
FIL,42770001,0.9400000000000002,23343638.936087828,8.289817641137831e+24,2.128899858457689e+31,326999541.3664731,762998929.8551037,710796729.852306,417724890.9596832,682275109.0403168,99.39792833529418,99.39792833529417,96.24169159887924,100.0,100.0,2061-06-01
FIL,42790001,0.9400000000000002,23355468.27891628,8.362533705746664e+24,2.1455782483681664e+31,327006128.99809,763014300.9955432,710873645.1823648,417724890.9596832,682275109.0403168,99.3999307752139,99.39993077521389,96.25210591448293,100.0,100.0,2061-06-01
FIL,42810001,0.9400000000000002,23367303.929219205,8.418583391291563e+24,2.162378962899409e+31,327012702.16628796,763029638.3880051,710950501.5178405,417724890.9596832,682275109.0403168,99.40192881869353,99.40192881869353,96.26251224223546,100.0,100.0,2061-06-01
FIL,42830001,0.9400000000000002,23379131.23599306,8.482892625188705e+24,2.1793071850419694e+31,327019260.90282196,763044942.1065844,711027203.8761752,417724890.9596832,682275109.0403168,99.4039224753857,99.40392247538568,96.2728977215233,100.0,100.0,2061-06-01
FIL,42850001,0.9400000000000002,23390958.950468536,8.569152405151644e+24,2.1963899777979856e+31,327025805.23937744,763060212.2252139,711103809.2408385,417724890.9596832,682275109.0403168,99.40591175492176,99.40591175492175,96.28327006789338,100.0,100.0,2061-07-01
FIL,42870001,0.9400000000000002,23402785.34620638,8.61127448099968e+24,2.213559790348819e+31,327032335.20756996,763075448.8176631,711180306.5709987,417724890.9596832,682275109.0403168,99.40789666691191,99.4078966669119,96.29362778641995,100.0,100.0,2061-07-01
FIL,42890001,0.9400000000000002,23414591.176734142,8.6516761839723e+24,2.2308318353338017e+31,327038850.838946,763090651.9575405,711256571.778439,417724890.9596832,682275109.0403168,99.4098772209453,99.4098772209453,96.30395407559087,100.0,100.0,2061-07-01
FIL,42910001,0.9400000000000002,23426367.910199087,8.720671573604537e+24,2.248224171029766e+31,327045352.16498256,763105821.7182925,711332550.5002092,417724890.9596832,682275109.0403168,99.41185342659003,99.41185342659001,96.31424157467686,100.0,100.0,2061-07-01
FIL,42930001,0.9400000000000002,23438160.386347845,8.809756050935025e+24,2.2657950710485954e+31,327051839.2170877,763120958.1732044,711408532.3194888,417724890.9596832,682275109.0403168,99.41382529339313,99.41382529339312,96.32452949316482,100.0,100.0,2061-08-01
FIL,42950001,0.9400000000000002,23449975.699318476,8.890636925405148e+24,2.283528484365316e+31,327058312.02660024,763136061.3954005,711484562.5899297,417724890.9596832,682275109.0403168,99.41579283088072,99.41579283088072,96.33482397192736,100.0,100.0,2061-08-01
FIL,42970001,0.9400000000000002,23461811.05695789,8.976960478862675e+24,2.3014357055351857e+31,327064770.62479067,763151131.4578447,711560622.9350784,417724890.9596832,682275109.0403168,99.417756048558,99.41775604855799,96.34512252279748,100.0,100.0,2061-08-01
FIL,42990001,0.9400000000000002,23473645.97590749,9.010783330431176e+24,2.319429377410753e+31,327071215.04286027,763166168.4333405,711636581.600657,417724890.9596832,682275109.0403168,99.41971495590927,99.41971495590927,96.35540730628038,100.0,100.0,2061-08-01
FIL,43010001,0.9400000000000002,23485447.704133064,9.087426546601098e+24,2.337555612478324e+31,327077645.3119422,763181172.3945317,711712228.9269578,417724890.9596832,682275109.0403168,99.42166956239807,99.42166956239805,96.36564993450637,100.0,100.0,2061-08-01
FIL,43030001,0.9400000000000002,23497258.697493866,9.151600400524185e+24,2.355824722772653e+31,327084061.4631012,763196143.4139026,711787837.4762005,417724890.9596832,682275109.0403168,99.42361987746708,99.42361987746706,96.3758873123288,100.0,100.0,2061-09-01
FIL,43050001,0.9400000000000002,23509073.13036408,9.259030405795608e+24,2.374284786779218e+31,327090463.5273337,763211081.5637784,711863369.9244026,417724890.9596832,682275109.0403168,99.42556591053831,99.4255659105383,96.38611438609023,100.0,100.0,2061-09-01
FIL,43070001,0.9400000000000002,23520886.558499165,9.234099598338874e+24,2.3927544413455777e+31,327096851.5355681,763225986.9163254,711938797.955431,417724890.9596832,682275109.0403168,99.42750767101307,99.42750767101307,96.39632732179359,100.0,100.0,2061-09-01
FIL,43090001,0.9400000000000002,23532614.603475224,9.345428589951674e+24,2.4113697449730816e+31,327103225.51866496,763240859.5435514,712013584.0158542,417724890.9596832,682275109.0403168,99.42944516827201,99.429445168272,96.40645333484468,100.0,100.0,2061-09-01
FIL,43110001,0.9460000000000002,23544372.798979253,9.415242967622373e+24,2.4301353113099117e+31,327109585.507417,763255699.5173063,712088465.6364437,417724890.9596832,682275109.0403168,99.4313784116752,99.4313784116752,96.4165922867173,100.0,100.0,2061-10-01
FIL,43130001,0.9460000000000002,23556160.845473606,9.489279340249413e+24,2.4490986340565317e+31,327115931.53254956,763270506.9092821,712163440.2939872,417724890.9596832,682275109.0403168,99.43330741056216,99.43330741056215,96.42674383576922,100.0,100.0,2061-10-01
FIL,43150001,0.9460000000000002,23567896.35153126,9.50356741363643e+24,2.4680644277578524e+31,327122263.62472016,763285281.7910135,712237984.3649143,417724890.9596832,682275109.0403168,99.43523217425192,99.4352321742519,96.43683708350571,100.0,100.0,2061-10-01
FIL,43170001,0.9460000000000002,23579589.27495455,9.539985305786645e+24,2.487130003567761e+31,327128581.8145193,763300024.2338781,712312162.3946468,417724890.9596832,682275109.0403168,99.437152712043,99.43715271204299,96.44688076936005,100.0,100.0,2061-10-01
FIL,43190001,0.9460000000000002,23591239.265194084,9.605901094886907e+24,2.5063016807467137e+31,327134886.13247013,763314734.3090968,712385973.3275211,417724890.9596832,682275109.0403168,99.43906903321356,99.43906903321354,96.45687475039566,100.0,100.0,2061-11-01
FIL,43210001,0.9460000000000002,23602887.339051228,9.69372562134742e+24,2.525639420129627e+31,327141176.6090289,763329412.087734,712459677.7018012,417724890.9596832,682275109.0403168,99.44098114702132,99.44098114702132,96.46685430342544,100.0,100.0,2061-11-01
FIL,43230001,0.9460000000000002,23614538.44475983,9.74001343854628e+24,2.545089111200642e+31,327147453.274585,763344057.6406983,712533306.9352177,417724890.9596832,682275109.0403168,99.44288906270378,99.4428890627038,96.47682368240191,100.0,100.0,2061-11-01
FIL,43250001,0.9460000000000002,23626164.15096473,9.799616656953008e+24,2.5646589706240452e+31,327153716.1594611,763358671.0387424,712606681.7473127,417724890.9596832,682275109.0403168,99.4447927894781,99.44479278947809,96.48675861279787,100.0,100.0,2061-11-01
FIL,43270001,0.9460000000000002,23637772.39234113,9.849115574097248e+24,2.5843392146805572e+31,327159965.2939131,763373252.3524638,712679852.8556714,417724890.9596832,682275109.0403168,99.44669233654115,99.44669233654115,96.49666596176117,100.0,100.0,2061-11-01
FIL,43290001,0.9460000000000002,23649354.91626889,9.904557857279089e+24,2.604132246000134e+31,327166200.7081308,763387801.652305,712752768.8806614,417724890.9596832,682275109.0403168,99.44858771306968,99.44858771306967,96.50653877250294,100.0,100.0,2061-12-01
FIL,43310001,0.9460000000000002,23660931.796512507,1.0017321389185414e+25,2.6241241906900114e+31,327172422.4322374,763402319.0085539,712825556.6891693,417724890.9596832,682275109.0403168,99.45047892822028,99.45047892822029,96.51639422276652,100.0,100.0,2061-12-01
FIL,43330001,0.9460000000000002,23672519.996757742,1.0110874522856155e+25,2.644268918129343e+31,327178630.4962902,763416804.4913437,712898322.9875585,417724890.9596832,682275109.0403168,99.45236599112943,99.45236599112943,96.52624676056564,100.0,100.0,2061-12-01
FIL,43350001,0.9460000000000002,23684168.754613187,1.026966908137546e+25,2.6647386801243803e+31,327184824.93028045,763431258.1706542,712971376.2108701,417724890.9596832,682275109.0403168,99.45424891091356,99.45424891091355,96.53613814792435,100.0,100.0,2061-12-01
FIL,43370001,0.9460000000000002,23695862.056674708,1.033431297574247e+25,2.685349470402293e+31,327191005.7641334,763445680.1163111,713044614.7881675,417724890.9596832,682275109.0403168,99.45612769666904,99.45612769666903,96.54605463216429,100.0,100.0,2062-01-01
FIL,43390001,0.9460000000000002,23707569.683448605,1.0448807133092635e+25,2.70619460500873e+31,327197173.02770877,763460070.397987,713117848.8563946,417724890.9596832,682275109.0403168,99.45800235747232,99.45800235747231,96.55597050587733,100.0,100.0,2062-01-01
FIL,43410001,0.9460000000000002,23719311.04646527,1.0553030568383062e+25,2.7272505585840715e+31,327203326.75080067,763474429.0852015,713191199.3803431,417724890.9596832,682275109.0403168,99.4598729023799,99.4598729023799,96.5659021476646,100.0,100.0,2062-01-01
FIL,43430001,0.9460000000000002,23731097.256233558,1.0727480609587836e+25,2.74862054064642e+31,327209466.9631378,763488756.2473214,713264734.9412336,417724890.9596832,682275109.0403168,99.4617393404284,99.4617393404284,96.57585884340553,100.0,100.0,2062-01-01
FIL,43450001,0.9460000000000002,23742959.914058622,1.082281541705445e+25,2.7702158681535697e+31,327215593.6943836,763503051.9535615,713338651.3554338,417724890.9596832,682275109.0403168,99.46360168063461,99.4636016806346,96.58586710658511,100.0,100.0,2062-01-01
FIL,43470001,0.9460000000000002,23754829.37082479,1.0924978391274775e+25,2.7919993257849158e+31,327221706.97413635,763517316.2729846,713412513.7506312,417724890.9596832,682275109.0403168,99.46545993199551,99.4654599319955,96.59586805560582,100.0,100.0,2062-02-01
FIL,43490001,0.9460000000000002,23766697.18846678,1.09440596712431e+25,2.8138670280210025e+31,327227806.8319293,763531549.2745017,713486269.6803945,417724890.9596832,682275109.0403168,99.46731410348832,99.46731410348832,96.60585458923457,100.0,100.0,2062-02-01
FIL,43510001,0.9460000000000002,23778523.87216061,1.103431447449712e+25,2.835900930055731e+31,327233893.2972311,763545751.0268723,713559674.3373901,417724890.9596832,682275109.0403168,99.46916420407057,99.46916420407055,96.61579356062228,100.0,100.0,2062-02-01
FIL,43530001,0.9460000000000002,23790364.140858762,1.1136363302074228e+25,2.858143922210923e+31,327239966.3994453,763559921.5987056,713633067.8041394,417724890.9596832,682275109.0403168,99.47101024268011,99.47101024268011,96.62573101685358,100.0,100.0,2062-02-01
FIL,43550001,0.9460000000000002,23802203.354744673,1.1206174531913494e+25,2.8805262189277487e+31,327246026.16791123,763574061.0584594,713706359.3063744,417724890.9596832,682275109.0403168,99.47285222823515,99.47285222823514,96.63565466711628,100.0,100.0,2062-03-01
FIL,43570001,0.9460000000000002,23814031.95271812,1.1314655519636176e+25,2.9031018095870456e+31,327252072.6319037,763588169.4744418,713779489.9203496,417724890.9596832,682275109.0403168,99.47469016963439,99.47469016963436,96.6455565331506,100.0,100.0,2062-03-01
FIL,43590001,0.9460000000000002,23825907.5828998,1.1403315590971212e+25,2.9259238842958674e+31,327258105.8206332,763602246.9148107,713852815.7415756,417724890.9596832,682275109.0403168,99.47652407575688,99.47652407575688,96.65548483019572,100.0,100.0,2062-03-01
FIL,43610001,0.9460000000000002,23837758.418216635,1.156837225314795e+25,2.948953046517736e+31,327264125.7632461,763616293.4475741,713925893.1311731,417724890.9596832,682275109.0403168,99.47835395546228,99.47835395546227,96.66537948966322,100.0,100.0,2062-03-01
FIL,43630001,0.9460000000000002,23849686.432685282,1.1664133633175517e+25,2.972242942621379e+31,327270132.48882484,763630309.1405913,713999350.3974018,417724890.9596832,682275109.0403168,99.48017981759074,99.48017981759074,96.67532558432735,100.0,100.0,2062-04-01
FIL,43650001,0.9460000000000002,23861631.88508139,1.180979840322302e+25,2.9958001980120293e+31,327276126.026388,763644294.0615718,714072818.6127194,417724890.9596832,682275109.0403168,99.48200167096303,99.48200167096303,96.68527316149529,100.0,100.0,2062-04-01
FIL,43670001,0.9460000000000002,23873623.69864128,1.1936901592399264e+25,3.019615968526992e+31,327282106.40489036,763658248.2780774,714146475.0176009,417724890.9596832,682275109.0403168,99.48381952438054,99.48381952438054,96.69524621948102,100.0,100.0,2062-04-01
FIL,43690001,0.9460000000000002,23885643.16694422,1.2013002166560203e+25,3.043624072382278e+31,327288073.6532232,763672171.8575206,714220203.9424964,417724890.9596832,682275109.0403168,99.48563338662532,99.48563338662531,96.7052290966577,100.0,100.0,2062-04-01
FIL,43710001,0.9460000000000002,23897629.44604111,1.2106035385851546e+25,3.0677726624863667e+31,327294027.8002143,763686064.8671665,714293632.3580883,417724890.9596832,682275109.0403168,99.48744326646015,99.48744326646015,96.71517128495316,100.0,100.0,2062-05-01
FIL,43730001,0.9460000000000002,23909613.80052547,1.2204684182159801e+25,3.0921138381822347e+31,327299968.8746283,763699927.3741325,714366952.345677,417724890.9596832,682275109.0403168,99.48924917262862,99.4892491726286,96.72509879212532,100.0,100.0,2062-05-01
FIL,43750001,0.9460000000000002,23921611.509778135,1.2260377640841689e+25,3.1166317265776883e+31,327305896.9051665,763713759.4453883,714440257.3732897,417724890.9596832,682275109.0403168,99.49105111385504,99.49105111385501,96.73502427372061,100.0,100.0,2062-05-01
FIL,43770001,0.9460000000000002,23933587.70987061,1.2419595011689643e+25,3.141403051742506e+31,327311811.9204673,763727561.1477569,714513334.6506423,417724890.9596832,682275109.0403168,99.49284909884459,99.49284909884459,96.74491891799018,100.0,100.0,2062-05-01
FIL,43790001,0.9460000000000002,23945597.126431327,1.2567762749614357e+25,3.1664275338512576e+31,327317713.9491063,763741332.5479145,714586518.0926551,417724890.9596832,682275109.0403168,99.49464313628341,99.49464313628341,96.754827936927,100.0,100.0,2062-05-01
FIL,43810001,0.9460000000000002,23957664.078570988,1.2655064154375184e+25,3.1917095287190873e+31,327323603.01959604,763755073.7123907,714659954.9282387,417724890.9596832,682275109.0403168,99.49643323483846,99.49643323483846,96.76477126528715,100.0,100.0,2062-06-01
FIL,43830001,0.9460000000000002,23969704.906901266,1.268452108730421e+25,3.2170797491720903e+31,327329479.16038686,763768784.7075691,714733135.7734194,417724890.9596832,682275109.0403168,99.49821940315778,99.49821940315775,96.77467993261357,100.0,100.0,2062-06-01
FIL,43850001,0.9460000000000002,23981679.420335025,1.2793649011738637e+25,3.24259040303805e+31,327335342.39986634,763782465.5996879,714805817.5994017,417724890.9596832,682275109.0403168,99.50000164987028,99.50000164987026,96.78452103287087,100.0,100.0,2062-06-01
FIL,43870001,0.9460000000000002,23993657.498531673,1.2875263535978246e+25,3.268282555643289e+31,327341192.7663599,763796116.4548397,714878425.4354275,417724890.9596832,682275109.0403168,99.50177998358609,99.50177998358608,96.79435211490738,100.0,100.0,2062-06-01
FIL,43890001,0.9460000000000002,24005604.70441259,1.2947955335245399e+25,3.294102068728016e+31,327347030.28813076,763809737.3389716,714950750.9852991,417724890.9596832,682275109.0403168,99.50355441289632,99.5035544128963,96.80414497547231,100.0,100.0,2062-07-01
FIL,43910001,0.9460000000000002,24017585.117500372,1.3144299557967463e+25,3.3203212787193517e+31,327352854.99337995,763823328.3178864,715023182.2687627,417724890.9596832,682275109.0403168,99.50532494637326,99.50532494637324,96.81395215233802,100.0,100.0,2062-07-01
FIL,43930001,0.9460000000000002,24029615.688104205,1.323511133001065e+25,3.3467515920649925e+31,327358666.91024673,763836889.4572423,715095820.8940463,417724890.9596832,682275109.0403168,99.50709159257038,99.50709159257038,96.82378740323198,100.0,100.0,2062-07-01
FIL,43960001,0.9460000000000002,24047677.30731216,1.3452803469609803e+25,3.3869074536727705e+31,327367360.86873233,763857175.3603753,715204693.8443329,417724890.9596832,682275109.0403168,99.50973429188087,99.50973429188087,96.83852877226884,100.0,100.0,2062-07-01
FIL,43980001,0.9460000000000002,24059771.5491826,1.3591504898291123e+25,3.414056276969693e+31,327373140.93734694,763870662.1871427,715277475.5586748,417724890.9596832,682275109.0403168,99.51149125717669,99.51149125717667,96.84838339738393,100.0,100.0,2062-08-01
FIL,44000001,0.9460000000000002,24071851.394922975,1.3678361790016178e+25,3.4413369791012546e+31,327378908.3155807,763884119.4030215,715350074.1391886,417724890.9596832,682275109.0403168,99.51324436498219,99.51324436498217,96.85821322622652,100.0,100.0,2062-08-01
FIL,44020001,0.9460000000000002,24083940.23398556,1.3795847964850224e+25,3.468886271185784e+31,327384663.03129596,763897547.0730237,715422630.3468959,417724890.9596832,682275109.0403168,99.51499362376666,99.51499362376663,96.86803731780219,100.0,100.0,2062-08-01
FIL,44040001,0.9460000000000002,24096029.902711302,1.3866924945292317e+25,3.496610598123287e+31,327390405.11229366,763910945.2620183,715495095.1946993,417724890.9596832,682275109.0403168,99.51673904198076,99.51673904198074,96.87784903927073,100.0,100.0,2062-08-01
FIL,44060001,0.9460000000000002,24108077.273525126,1.393415141462831e+25,3.524454488617042e+31,327396134.5863139,763924314.0347322,715567210.8003479,417724890.9596832,682275109.0403168,99.51848062805664,99.51848062805662,96.8876134734427,100.0,100.0,2062-08-01
FIL,44080001,0.9460000000000002,24120103.626905378,1.4091691955873051e+25,3.552561187644562e+31,327401851.4810358,763937653.4557501,715639105.4286567,417724890.9596832,682275109.0403168,99.5202183904079,99.5202183904079,96.89734798734058,100.0,100.0,2062-09-01
FIL,44100001,0.9460000000000002,24132143.22843143,1.416580078864015e+25,3.5808381304295173e+31,327407555.82407784,763950963.5895149,715710984.1404986,417724890.9596832,682275109.0403168,99.52195233742974,99.52195233742972,96.907080346153,100.0,100.0,2062-09-01
